sale_id;line_id;date;time;store_id;store_type;zone;surface;hyper;specialty_brands;open_time;open_to_clients_hours;open_days;foot_traffic_by_hour;daily_foot_traffic;nb_employees;employee_id;employee_profile;monthly_salary;anciennete_mois;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;favorite_brand;has_loyalty_card;customer_profile;loyalty_points_used;loyalty_points_earned;product_id;product_kind;brand;category;model;color;size;price_sold;tva_rate;price_ht;tva_amount;loyalty_discount_ttc;gross_price_ttc_before_loyalty;base_price;is_best_seller;total_discount_applied;special_offer_discount;discount_value_fidelity;ajust_value_magasin;discount_val_month;pct_economise;year_month;CA_month
V007876;L0009845;2024-02-27;17:25;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0029;M;16;Asics;true;fidele_marque;0;18;P051;shoe;Asics;Limited Edition;Flex;Black;34;183,6;0,2;153;30,6;0;183,6;183,6;true;0;0;0;0;0;0;2024-02;12069,86
V007877;L0009846;2024-02-23;14:26;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0038;M;37;;true;chasseur_de_promos;0;15;P038;shoe;Asics;Basketball;Zoom;Premium Black;39;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-02;12069,86
V007878;L0009847;2024-02-27;15:12;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0022;Stagiaire;668;14;2023-10-21;Apprentice;0,25;0,75;C0171;F;39;;true;chasseur_de_promos;0;6;P023;shoe;Adidas;Running;Elite;Pink;38;60;0,2;50;10;0;60;60;false;0;0;0;0;0;0;2024-02;12069,86
V007879;L0009848;2024-02-09;17:56;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0140;M;44;;true;chasseur_de_promos;0;9;P006;shoe;Puma;Casual;Elite;Premium Black;35;95,48;0,2;79,57;15,91;0;95,48;113,4;true;17,92;17,92;0;0;0;15,8;2024-02;12069,86
V007880;L0009849;2024-02-02;18:56;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0054;M;37;;true;impulsif;0;16;P024;shoe;Adidas;Casual;Elite;Gold;33;164;0,2;136,67;27,33;0;164;164;false;0;0;0;0;0;0;2024-02;12069,86
V007881;L0009850;2024-02-15;10:15;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0138;F;42;;true;sneakerhead;0;8;P059;shoe;Puma;Casual;Air;Light Green;36;81,91;0,2;68,26;13,65;0;81,91;85,32;true;3,41;0;0;0;3,41;4;2024-02;12069,86
V007882;L0009851;2024-02-06;10:07;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0252;F;37;;true;sneakerhead;156;6;P059;shoe;Puma;Casual;Air;Light Green;36;69,72;0,2;58,1;11,62;15,6;85,32;85,32;true;15,6;0;15,6;0;0;18,28;2024-02;12069,86
V007883;L0009852;2024-02-02;14:46;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0237;F;21;New Balance;false;fidele_marque;0;0;P055;shoe;New Balance;Running;Pro;Light Green;37;125,1;0,2;104,25;20,85;0;125,1;139;false;13,9;0;0;0;13,9;10;2024-02;12069,86
V007883;L0009853;2024-02-02;14:46;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0237;F;21;New Balance;false;fidele_marque;0;0;A004;accessory;Accessoire;Tee-shirt;Tee-shirt;White;XL;15;0,2;12,5;2,5;0;15;15;false;0;0;0;0;0;0;2024-02;12069,86
V007884;L0009854;2024-02-12;13:23;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0108;F;25;;true;chasseur_de_promos;0;26;P032;shoe;Adidas;Basketball;Zoom;Gold;33;124;0,2;103,33;20,67;0;124;124;false;0;0;0;0;0;0;2024-02;12069,86
V007884;L0009855;2024-02-12;13:23;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0108;F;25;;true;chasseur_de_promos;0;26;P024;shoe;Adidas;Casual;Elite;Gold;33;142,84;0,2;119,03;23,81;0;142,84;164;false;21,16;21,16;0;0;0;12,9;2024-02;12069,86
V007885;L0009856;2024-02-29;18:56;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0124;M;24;;true;chasseur_de_promos;0;9;P046;shoe;New Balance;Training;Elite;Deep Blue;41;94,16;0,2;78,47;15,69;0;94,16;110;false;15,84;15,84;0;0;0;14,4;2024-02;12069,86
V007886;L0009857;2024-02-08;09:09;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0022;Stagiaire;668;14;2023-10-21;Apprentice;0,25;0,75;C0083;M;46;;true;sneakerhead;0;22;P001;shoe;Adidas;Limited Edition;Elite;Gold;39;220;0,2;183,33;36,67;0;220;220;false;0;0;0;0;0;0;2024-02;12069,86
V007887;L0009858;2024-02-02;14:25;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0029;M;16;Asics;true;fidele_marque;0;8;P045;shoe;Asics;Basketball;Pro;Classic Grey;39;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-02;12069,86
V007888;L0009859;2024-02-05;16:21;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0165;F;26;New Balance;true;fidele_marque;0;26;P050;shoe;New Balance;Running;Max;Light Green;41;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-02;12069,86
V007888;L0009860;2024-02-05;16:21;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0165;F;26;New Balance;true;fidele_marque;0;26;P046;shoe;New Balance;Training;Elite;Deep Blue;41;110;0,2;91,67;18,33;0;110;110;false;0;0;0;0;0;0;2024-02;12069,86
V007889;L0009861;2024-02-08;15:51;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0243;F;29;;false;chasseur_de_promos;0;0;P053;shoe;Puma;Basketball;Flex;Light Green;31;128,02;0,2;106,68;21,34;0;128,02;144;false;15,98;15,98;0;0;0;11,1;2024-02;12069,86
V007890;L0009862;2024-02-13;11:11;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0019;Stagiaire;885;17;2023-07-21;Apprentice;0,25;0,75;C0217;F;31;;true;chasseur_de_promos;0;22;P001;shoe;Adidas;Limited Edition;Elite;Gold;39;220;0,2;183,33;36,67;0;220;220;false;0;0;0;0;0;0;2024-02;12069,86
V007891;L0009863;2024-02-27;18:58;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0026;F;59;;true;chasseur_de_promos;0;13;P038;shoe;Asics;Basketball;Zoom;Premium Black;39;135,15;0,2;112,63;22,52;0;135,15;159;false;23,85;23,85;0;0;0;15;2024-02;12069,86
V007892;L0009864;2024-02-02;16:42;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0195;F;62;;true;sneakerhead;0;22;P001;shoe;Adidas;Limited Edition;Elite;Gold;39;220;0,2;183,33;36,67;0;220;220;false;0;0;0;0;0;0;2024-02;12069,86
V007893;L0009865;2024-02-16;15:32;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0140;M;44;;true;chasseur_de_promos;0;14;P024;shoe;Adidas;Casual;Elite;Gold;33;142,19;0,2;118,49;23,7;0;142,19;164;false;21,81;21,81;0;0;0;13,3;2024-02;12069,86
V007894;L0009866;2024-03-08;18:39;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0114;M;47;;true;chasseur_de_promos;0;15;P038;shoe;Asics;Basketball;Zoom;Premium Black;39;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-03;12935,5
V007895;L0009867;2024-03-11;13:49;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0140;M;44;;true;chasseur_de_promos;0;12;P018;shoe;Adidas;Basketball;Max;Light Green;35;120;0,2;100;20;0;120;120;false;0;0;0;0;0;0;2024-03;12935,5
V007896;L0009868;2024-03-13;16:29;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0115;F;21;Asics;true;fidele_marque;0;38;P051;shoe;Asics;Limited Edition;Flex;Black;34;183,6;0,2;153;30,6;0;183,6;183,6;true;0;0;0;0;0;0;2024-03;12935,5
V007896;L0009869;2024-03-13;16:29;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0115;F;21;Asics;true;fidele_marque;0;38;P004;shoe;Asics;Limited Edition;Max;Black;34;204;0,2;170;34;0;204;204;false;0;0;0;0;0;0;2024-03;12935,5
V007897;L0009870;2024-03-27;12:32;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0200;M;32;;true;chasseur_de_promos;119;6;P011;shoe;Adidas;Trail;Air;Red Blood;43;66,41;0,2;55,34;11,07;11,9;78,31;91,8;true;25,39;13,49;11,9;0;0;27,66;2024-03;12935,5
V007898;L0009871;2024-03-13;17:46;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0122;F;16;;true;chasseur_de_promos;0;12;P064;shoe;New Balance;Running;Air;Black;30;128,45;0,2;107,04;21,41;0;128,45;144;false;15,55;15,55;0;0;0;10,8;2024-03;12935,5
V007899;L0009872;2024-03-22;10:44;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0219;F;23;;true;impulsif;0;7;P034;shoe;Puma;Casual;Flex;Pink;34;79,13;0,2;65,94;13,19;0;79,13;85;false;5,87;5,87;0;0;0;6,91;2024-03;12935,5
V007900;L0009873;2024-03-28;13:59;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0026;F;59;;true;chasseur_de_promos;0;6;P023;shoe;Adidas;Running;Elite;Pink;38;60;0,2;50;10;0;60;60;false;0;0;0;0;0;0;2024-03;12935,5
V007901;L0009874;2024-03-08;13:26;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0068;M;36;;true;chasseur_de_promos;0;17;P062;shoe;Adidas;Training;Pro;Gold;42;179;0,2;149,17;29,83;0;179;179;false;0;0;0;0;0;0;2024-03;12935,5
V007902;L0009875;2024-03-15;14:29;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0023;Stagiaire;650;12;2023-12-03;Apprentice;0,22;0,78;C0149;M;21;New Balance;true;fidele_marque;0;24;P048;shoe;New Balance;Limited Edition;Max;Premium Black;40;242,1;0,2;201,75;40,35;0;242,1;269;false;26,9;0;0;0;26,9;10;2024-03;12935,5
V007903;L0009876;2024-03-08;12:40;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0031;M;49;;true;sneakerhead;0;13;P050;shoe;New Balance;Running;Max;Light Green;41;127,2;0,2;106;21,2;0;127,2;159;false;31,8;0;0;0;31,8;20;2024-03;12935,5
V007903;L0009877;2024-03-08;12:40;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0031;M;49;;true;sneakerhead;0;13;A002;accessory;Accessoire;Lacets;Lacets;Deep Blue;S;9,27;0,2;7,72;1,55;0;9,27;10;false;0,73;0,73;0;0;0;7,3;2024-03;12935,5
V007904;L0009878;2024-03-12;15:06;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0022;Stagiaire;668;14;2023-10-21;Apprentice;0,25;0,75;C0068;M;36;;true;chasseur_de_promos;0;17;P026;shoe;Puma;Limited Edition;Flex;Black;30;171;0,2;142,5;28,5;0;171;190;false;19;0;0;0;19;10;2024-03;12935,5
V007905;L0009879;2024-03-14;12:09;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0221;F;19;Adidas;true;fidele_marque;0;6;P023;shoe;Adidas;Running;Elite;Pink;38;60;0,2;50;10;0;60;60;false;0;0;0;0;0;0;2024-03;12935,5
V007906;L0009880;2024-03-06;12:03;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0154;M;48;;true;sneakerhead;0;8;P005;shoe;New Balance;Training;Flex;Gold;36;80;0,2;66,67;13,33;0;80;80;false;0;0;0;0;0;0;2024-03;12935,5
V007907;L0009881;2024-03-29;15:46;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0033;M;31;;true;sneakerhead;0;13;P039;shoe;Adidas;Casual;Zoom;White;30;134;0,2;111,67;22,33;0;134;134;false;0;0;0;0;0;0;2024-03;12935,5
V007908;L0009882;2024-03-27;14:47;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0023;Stagiaire;650;12;2023-12-03;Apprentice;0,22;0,78;C0131;M;27;;true;impulsif;0;17;P019;shoe;New Balance;Trail;Max;White;43;171,72;0,2;143,1;28,62;0;171,72;171,72;true;0;0;0;0;0;0;2024-03;12935,5
V007909;L0009883;2024-03-12;14:39;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0156;F;63;;false;impulsif;0;0;P026;shoe;Puma;Limited Edition;Flex;Black;30;171;0,2;142,5;28,5;0;171;190;false;19;0;0;0;19;10;2024-03;12935,5
V007910;L0009884;2024-03-06;18:50;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0092;M;36;;true;sneakerhead;0;15;P027;shoe;Puma;Casual;Zoom;Light Green;33;155,52;0,2;129,6;25,92;0;155,52;155,52;true;0;0;0;0;0;0;2024-03;12935,5
V007911;L0009885;2024-03-04;15:33;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0243;F;29;;false;chasseur_de_promos;0;0;P045;shoe;Asics;Basketball;Pro;Classic Grey;39;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-03;12935,5
V007911;L0009886;2024-03-04;15:33;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0243;F;29;;false;chasseur_de_promos;0;0;P038;shoe;Asics;Basketball;Zoom;Premium Black;39;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-03;12935,5
V007912;L0009887;2024-03-11;09:19;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0023;Stagiaire;650;12;2023-12-03;Apprentice;0,22;0,78;C0033;M;31;;true;sneakerhead;0;18;P051;shoe;Asics;Limited Edition;Flex;Black;34;183,6;0,2;153;30,6;0;183,6;183,6;true;0;0;0;0;0;0;2024-03;12935,5
V007913;L0009888;2024-03-05;18:35;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0151;F;21;;false;sneakerhead;0;0;P002;shoe;New Balance;Trail;Pro;Classic Grey;33;114;0,2;95;19;0;114;114;false;0;0;0;0;0;0;2024-03;12935,5
V007914;L0009889;2024-03-08;12:13;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0020;M;51;;false;impulsif;0;0;P041;shoe;Puma;Training;Air;Red Blood;42;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-03;12935,5
V007915;L0009890;2024-03-29;11:38;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0065;F;41;;true;sneakerhead;163;7;P011;shoe;Adidas;Trail;Air;Red Blood;43;75,5;0,2;62,92;12,58;16,3;91,8;91,8;true;16,3;0;16,3;0;0;17,76;2024-03;12935,5
V007916;L0009891;2024-03-26;14:54;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0168;F;30;Puma;true;fidele_marque;0;8;P034;shoe;Puma;Casual;Flex;Pink;34;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-03;12935,5
V007917;L0009892;2024-03-29;13:16;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0109;F;25;;true;chasseur_de_promos;203;6;P041;shoe;Puma;Training;Air;Red Blood;42;64,7;0,2;53,92;10,78;20,3;85;85;false;20,3;0;20,3;0;0;23,88;2024-03;12935,5
V007918;L0009893;2024-03-29;16:47;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0026;F;59;;true;chasseur_de_promos;0;21;P042;shoe;Puma;Training;Zoom;Deep Blue;34;144;0,2;120;24;0;144;144;false;0;0;0;0;0;0;2024-03;12935,5
V007918;L0009894;2024-03-29;16:47;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0026;F;59;;true;chasseur_de_promos;0;21;P034;shoe;Puma;Casual;Flex;Pink;34;71,06;0,2;59,22;11,84;0;71,06;85;false;13,94;13,94;0;0;0;16,4;2024-03;12935,5
V007919;L0009895;2024-03-08;15:05;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0205;F;38;;true;sneakerhead;0;26;P048;shoe;New Balance;Limited Edition;Max;Premium Black;40;269;0,2;224,17;44,83;0;269;269;false;0;0;0;0;0;0;2024-03;12935,5
V007920;L0009896;2024-03-28;15:18;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0065;F;41;;true;sneakerhead;0;22;P001;shoe;Adidas;Limited Edition;Elite;Gold;39;220;0,2;183,33;36,67;0;220;220;false;0;0;0;0;0;0;2024-03;12935,5
V007921;L0009897;2024-03-19;15:08;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0047;M;34;;false;chasseur_de_promos;0;0;P054;shoe;Adidas;Running;Max;Red Blood;37;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-03;12935,5
V007922;L0009898;2024-03-29;17:18;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0194;M;26;;true;sneakerhead;0;14;P064;shoe;New Balance;Running;Air;Black;30;144;0,2;120;24;0;144;144;false;0;0;0;0;0;0;2024-03;12935,5
V007923;L0009899;2024-03-15;14:17;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0029;M;16;Asics;true;fidele_marque;0;15;P038;shoe;Asics;Basketball;Zoom;Premium Black;39;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-03;12935,5
V007924;L0009900;2024-03-19;16:30;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0197;M;39;Asics;true;fidele_marque;0;6;P040;shoe;Asics;Casual;Flex;Light Green;45;68,61;0,2;57,18;11,43;0;68,61;79;false;10,39;2,49;0;0;7,9;13,15;2024-03;12935,5
V007925;L0009901;2024-03-05;09:18;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0054;M;37;;true;impulsif;0;8;P045;shoe;Asics;Basketball;Pro;Classic Grey;39;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-03;12935,5
V007926;L0009902;2024-03-18;15:10;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0231;M;35;;true;chasseur_de_promos;0;12;P032;shoe;Adidas;Basketball;Zoom;Gold;33;124;0,2;103,33;20,67;0;124;124;false;0;0;0;0;0;0;2024-03;12935,5
V007927;L0009903;2024-03-20;13:34;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0197;M;39;Asics;true;fidele_marque;0;21;P004;shoe;Asics;Limited Edition;Max;Black;34;204;0,2;170;34;0;204;204;false;0;0;0;0;0;0;2024-03;12935,5
V007927;L0009904;2024-03-20;13:34;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0197;M;39;Asics;true;fidele_marque;0;21;A002;accessory;Accessoire;Lacets;Lacets;Deep Blue;S;10;0,2;8,33;1,67;0;10;10;false;0;0;0;0;0;0;2024-03;12935,5
V007928;L0009905;2024-03-07;09:27;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0022;Stagiaire;668;14;2023-10-21;Apprentice;0,25;0,75;C0194;M;26;;true;sneakerhead;0;11;P006;shoe;Puma;Casual;Elite;Premium Black;35;113,4;0,2;94,5;18,9;0;113,4;113,4;true;0;0;0;0;0;0;2024-03;12935,5
V007929;L0009906;2024-03-14;13:19;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0194;M;26;;true;sneakerhead;0;22;P012;shoe;Adidas;Limited Edition;Zoom;Black;41;229;0,2;190,83;38,17;0;229;229;false;0;0;0;0;0;0;2024-03;12935,5
V007930;L0009907;2024-03-05;10:55;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0130;M;23;;false;chasseur_de_promos;0;0;P055;shoe;New Balance;Running;Pro;Light Green;37;139;0,2;115,83;23,17;0;139;139;false;0;0;0;0;0;0;2024-03;12935,5
V007931;L0009908;2024-03-27;15:17;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0240;M;25;New Balance;true;fidele_marque;0;15;P055;shoe;New Balance;Running;Pro;Light Green;37;139;0,2;115,83;23,17;0;139;139;false;0;0;0;0;0;0;2024-03;12935,5
V007931;L0009909;2024-03-27;15:17;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0021;Blase;2403;240;2004-12-13;Support;0,26;0,74;C0240;M;25;New Balance;true;fidele_marque;0;15;A004;accessory;Accessoire;Tee-shirt;Tee-shirt;White;XL;15;0,2;12,5;2,5;0;15;15;false;0;0;0;0;0;0;2024-03;12935,5
V007932;L0009910;2024-03-26;12:13;S04;Standard;Centre-ville;87;non;Puma|Adidas|New Balance|Asics;10;9h/19h;open 5/7;14;140;5;E0020;Blase;2735;216;2006-12-05;Support;0,25;0,75;C0108;F;25;;true;chasseur_de_promos;0;13;P038;shoe;Asics;Basketball;Zoom;Premium Black;39;139,28;0,2;116,07;23,21;0;139,28;159;false;19,72;19,72;0;0;0;12,4;2024-03;12935,5
